TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
0.0	-0.0000	-0.0599	4.3334	1	nan	nan	nan	0	-0.0000	-0.0599
3.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
6.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
10.1	nan	nan	nan	0	nan	nan	nan	0	nan	nan
13.3	nan	nan	nan	0	nan	nan	nan	0	nan	nan
16.7	nan	nan	nan	0	nan	nan	nan	0	nan	nan
20.0	nan	nan	nan	0	nan	nan	nan	0	nan	nan
23.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
26.6	0.0019	-0.0539	4.3050	1	nan	nan	nan	0	0.0019	-0.0539
30.0	0.0016	-0.0559	4.3043	1	nan	nan	nan	0	0.0016	-0.0559
33.3	0.0000	-0.0547	4.2973	1	nan	nan	nan	0	0.0000	-0.0547
36.7	-0.0000	-0.0531	4.2921	1	nan	nan	nan	0	-0.0000	-0.0531
40.0	0.0015	-0.0559	4.2926	1	nan	nan	nan	0	0.0015	-0.0559
43.3	0.0007	-0.0512	4.2834	1	nan	nan	nan	0	0.0007	-0.0512
46.7	0.0030	-0.0521	4.2904	1	nan	nan	nan	0	0.0030	-0.0521
50.0	0.0016	-0.0509	4.2852	1	nan	nan	nan	0	0.0016	-0.0509
53.4	0.0019	-0.0508	4.2910	1	nan	nan	nan	0	0.0019	-0.0508
56.7	0.0026	-0.0505	4.2897	1	nan	nan	nan	0	0.0026	-0.0505
60.0	0.0003	-0.0484	4.2901	1	nan	nan	nan	0	0.0003	-0.0484
63.4	0.0021	-0.0510	4.2847	1	nan	nan	nan	0	0.0021	-0.0510
66.7	0.0052	-0.0543	4.3064	1	nan	nan	nan	0	0.0052	-0.0543
70.0	0.0025	-0.0539	4.3008	1	nan	nan	nan	0	0.0025	-0.0539
73.3	0.0038	-0.0523	4.2983	1	nan	nan	nan	0	0.0038	-0.0523
76.7	0.0045	-0.0522	4.3008	1	nan	nan	nan	0	0.0045	-0.0522
80.0	0.0017	-0.0523	4.2986	1	nan	nan	nan	0	0.0017	-0.0523
83.3	0.0039	-0.0550	4.3078	1	nan	nan	nan	0	0.0039	-0.0550
86.6	0.0050	-0.0502	4.2960	1	nan	nan	nan	0	0.0050	-0.0502
90.0	0.0036	-0.0542	4.3065	1	nan	nan	nan	0	0.0036	-0.0542
93.4	0.0035	-0.0514	4.3031	1	nan	nan	nan	0	0.0035	-0.0514
96.7	0.0041	-0.0522	4.3065	1	nan	nan	nan	0	0.0041	-0.0522
100.0	0.0045	-0.0512	4.3043	1	nan	nan	nan	0	0.0045	-0.0512
103.3	0.0051	-0.0490	4.3063	1	nan	nan	nan	0	0.0051	-0.0490
106.7	0.0042	-0.0512	4.3162	1	nan	nan	nan	0	0.0042	-0.0512
110.1	0.0032	-0.0511	4.3168	1	nan	nan	nan	0	0.0032	-0.0511
113.4	0.0071	-0.0528	4.3223	1	nan	nan	nan	0	0.0071	-0.0528
116.7	0.0039	-0.0475	4.3144	1	nan	nan	nan	0	0.0039	-0.0475
120.0	0.0067	-0.0525	4.3263	1	nan	nan	nan	0	0.0067	-0.0525
123.4	0.0055	-0.0517	4.3266	1	nan	nan	nan	0	0.0055	-0.0517
126.6	0.0063	-0.0525	4.3322	1	nan	nan	nan	0	0.0063	-0.0525
130.0	0.0049	-0.0528	4.3358	1	nan	nan	nan	0	0.0049	-0.0528
133.3	0.0064	-0.0504	4.3348	1	nan	nan	nan	0	0.0064	-0.0504
136.7	0.0075	-0.0500	4.3362	1	nan	nan	nan	0	0.0075	-0.0500
140.0	0.0076	-0.0511	4.3371	1	nan	nan	nan	0	0.0076	-0.0511
143.3	0.0052	-0.0506	4.3454	1	nan	nan	nan	0	0.0052	-0.0506
146.7	0.0044	-0.0473	4.3293	1	nan	nan	nan	0	0.0044	-0.0473
150.0	0.0076	-0.0512	4.3358	1	nan	nan	nan	0	0.0076	-0.0512
153.3	0.0049	-0.0513	4.3413	1	nan	nan	nan	0	0.0049	-0.0513
156.6	0.0042	-0.0495	4.3314	1	nan	nan	nan	0	0.0042	-0.0495
160.0	0.0025	-0.0496	4.3371	1	nan	nan	nan	0	0.0025	-0.0496
163.4	0.0039	-0.0462	4.3326	1	nan	nan	nan	0	0.0039	-0.0462
166.7	0.0036	-0.0494	4.3362	1	nan	nan	nan	0	0.0036	-0.0494
170.0	0.0014	-0.0512	4.3486	1	nan	nan	nan	0	0.0014	-0.0512
173.3	-0.0010	-0.0484	4.3421	1	nan	nan	nan	0	-0.0010	-0.0484
176.7	-0.0047	-0.0434	4.3415	1	nan	nan	nan	0	-0.0047	-0.0434
180.0	-0.0084	-0.0423	4.3380	1	nan	nan	nan	0	-0.0084	-0.0423
183.3	-0.0072	-0.0424	4.3336	1	nan	nan	nan	0	-0.0072	-0.0424
186.6	-0.0077	-0.0404	4.3325	1	nan	nan	nan	0	-0.0077	-0.0404
190.0	-0.0067	-0.0404	4.3399	1	nan	nan	nan	0	-0.0067	-0.0404
193.4	-0.0081	-0.0440	4.3452	1	nan	nan	nan	0	-0.0081	-0.0440
196.7	-0.0083	-0.0426	4.3436	1	nan	nan	nan	0	-0.0083	-0.0426
200.0	-0.0077	-0.0436	4.3429	1	nan	nan	nan	0	-0.0077	-0.0436
203.3	-0.0075	-0.0407	4.3381	1	nan	nan	nan	0	-0.0075	-0.0407
206.7	-0.0057	-0.0439	4.3539	1	nan	nan	nan	0	-0.0057	-0.0439
210.0	-0.0074	-0.0452	4.3559	1	nan	nan	nan	0	-0.0074	-0.0452
213.3	-0.0080	-0.0419	4.3531	1	nan	nan	nan	0	-0.0080	-0.0419
216.7	-0.0081	-0.0454	4.3528	1	nan	nan	nan	0	-0.0081	-0.0454
220.0	-0.0082	-0.0414	4.3484	1	nan	nan	nan	0	-0.0082	-0.0414
223.3	-0.0066	-0.0448	4.3640	1	nan	nan	nan	0	-0.0066	-0.0448
226.6	-0.0043	-0.0451	4.3755	1	nan	nan	nan	0	-0.0043	-0.0451
230.0	-0.0076	-0.0401	4.3622	1	nan	nan	nan	0	-0.0076	-0.0401
233.3	-0.0069	-0.0422	4.3588	1	nan	nan	nan	0	-0.0069	-0.0422
236.7	-0.0083	-0.0426	4.3697	1	nan	nan	nan	0	-0.0083	-0.0426
240.0	-0.0035	-0.0431	4.3819	1	nan	nan	nan	0	-0.0035	-0.0431
243.3	-0.0062	-0.0443	4.3852	1	nan	nan	nan	0	-0.0062	-0.0443
246.7	-0.0069	-0.0428	4.3923	1	nan	nan	nan	0	-0.0069	-0.0428
250.0	-0.0069	-0.0390	4.3770	1	nan	nan	nan	0	-0.0069	-0.0390
253.3	-0.0072	-0.0421	4.3823	1	nan	nan	nan	0	-0.0072	-0.0421
256.6	-0.0100	-0.0451	4.3866	1	nan	nan	nan	0	-0.0100	-0.0451
260.0	-0.0084	-0.0422	4.3926	1	nan	nan	nan	0	-0.0084	-0.0422
263.4	-0.0078	-0.0456	4.3949	1	nan	nan	nan	0	-0.0078	-0.0456
266.6	-0.0091	-0.0465	4.4027	1	nan	nan	nan	0	-0.0091	-0.0465
270.0	-0.0087	-0.0456	4.4047	1	nan	nan	nan	0	-0.0087	-0.0456
273.3	-0.0097	-0.0465	4.4057	1	nan	nan	nan	0	-0.0097	-0.0465
276.7	-0.0115	-0.0420	4.3861	1	nan	nan	nan	0	-0.0115	-0.0420
279.9	-0.0098	-0.0425	4.4064	1	nan	nan	nan	0	-0.0098	-0.0425
283.3	-0.0098	-0.0404	4.3932	1	nan	nan	nan	0	-0.0098	-0.0404
286.7	-0.0094	-0.0466	4.4083	1	nan	nan	nan	0	-0.0094	-0.0466
290.0	-0.0099	-0.0426	4.4062	1	nan	nan	nan	0	-0.0099	-0.0426
293.3	-0.0106	-0.0419	4.3964	1	nan	nan	nan	0	-0.0106	-0.0419
296.6	-0.0093	-0.0399	4.4037	1	nan	nan	nan	0	-0.0093	-0.0399
300.0	-0.0101	-0.0401	4.4001	1	nan	nan	nan	0	-0.0101	-0.0401
303.3	-0.0089	-0.0435	4.4243	1	nan	nan	nan	0	-0.0089	-0.0435
306.6	-0.0077	-0.0442	4.4184	1	nan	nan	nan	0	-0.0077	-0.0442
310.0	-0.0097	-0.0432	4.4240	1	nan	nan	nan	0	-0.0097	-0.0432
313.3	-0.0100	-0.0407	4.4138	1	nan	nan	nan	0	-0.0100	-0.0407
316.7	-0.0068	-0.0454	4.4291	1	nan	nan	nan	0	-0.0068	-0.0454
320.0	-0.0069	-0.0463	4.4196	1	nan	nan	nan	0	-0.0069	-0.0463
323.3	-0.0089	-0.0426	4.4146	1	nan	nan	nan	0	-0.0089	-0.0426
326.6	-0.0075	-0.0483	4.4379	1	nan	nan	nan	0	-0.0075	-0.0483
330.0	-0.0080	-0.0475	4.4395	1	nan	nan	nan	0	-0.0080	-0.0475
333.4	-0.0100	-0.0456	4.4259	1	nan	nan	nan	0	-0.0100	-0.0456
336.6	-0.0082	-0.0443	4.4239	1	nan	nan	nan	0	-0.0082	-0.0443
340.0	-0.0093	-0.0458	4.4323	1	nan	nan	nan	0	-0.0093	-0.0458
343.3	-0.0120	-0.0374	4.4131	1	nan	nan	nan	0	-0.0120	-0.0374
346.7	-0.0119	-0.0395	4.4079	1	nan	nan	nan	0	-0.0119	-0.0395
349.9	-0.0104	-0.0409	4.4069	1	nan	nan	nan	0	-0.0104	-0.0409
353.3	-0.0123	-0.0363	4.4127	1	nan	nan	nan	0	-0.0123	-0.0363
356.6	-0.0095	-0.0363	4.3974	1	nan	nan	nan	0	-0.0095	-0.0363
360.0	-0.0090	-0.0376	4.4013	1	nan	nan	nan	0	-0.0090	-0.0376
363.3	-0.0097	-0.0374	4.3978	1	nan	nan	nan	0	-0.0097	-0.0374
366.6	-0.0098	-0.0376	4.4001	1	nan	nan	nan	0	-0.0098	-0.0376
370.0	-0.0091	-0.0351	4.3969	1	nan	nan	nan	0	-0.0091	-0.0351
373.3	-0.0088	-0.0300	4.3737	1	nan	nan	nan	0	-0.0088	-0.0300
376.6	-0.0095	-0.0358	4.3945	1	nan	nan	nan	0	-0.0095	-0.0358
379.9	-0.0074	-0.0357	4.4017	1	nan	nan	nan	0	-0.0074	-0.0357
383.3	-0.0107	-0.0368	4.4018	1	nan	nan	nan	0	-0.0107	-0.0368
386.7	-0.0090	-0.0331	4.4005	1	nan	nan	nan	0	-0.0090	-0.0331
390.0	-0.0063	-0.0349	4.3996	1	nan	nan	nan	0	-0.0063	-0.0349
393.3	-0.0057	-0.0412	4.4257	1	nan	nan	nan	0	-0.0057	-0.0412
396.6	-0.0072	-0.0359	4.4130	1	nan	nan	nan	0	-0.0072	-0.0359
400.0	-0.0078	-0.0383	4.4203	1	nan	nan	nan	0	-0.0078	-0.0383
403.3	-0.0100	-0.0383	4.4303	1	nan	nan	nan	0	-0.0100	-0.0383
406.6	-0.0096	-0.0374	4.4257	1	nan	nan	nan	0	-0.0096	-0.0374
410.0	-0.0105	-0.0407	4.4261	1	nan	nan	nan	0	-0.0105	-0.0407
413.3	-0.0079	-0.0426	4.4336	1	nan	nan	nan	0	-0.0079	-0.0426
416.7	-0.0108	-0.0401	4.4325	1	nan	nan	nan	0	-0.0108	-0.0401
419.9	-0.0099	-0.0375	4.4273	1	nan	nan	nan	0	-0.0099	-0.0375
423.3	-0.0093	-0.0371	4.4189	1	nan	nan	nan	0	-0.0093	-0.0371
426.6	-0.0084	-0.0410	4.4310	1	nan	nan	nan	0	-0.0084	-0.0410
430.0	-0.0079	-0.0392	4.4290	1	nan	nan	nan	0	-0.0079	-0.0392
433.4	-0.0082	-0.0320	4.4033	1	nan	nan	nan	0	-0.0082	-0.0320
436.6	-0.0089	-0.0331	4.4146	1	nan	nan	nan	0	-0.0089	-0.0331
440.0	-0.0102	-0.0372	4.4214	1	nan	nan	nan	0	-0.0102	-0.0372
443.3	-0.0077	-0.0225	4.3729	1	nan	nan	nan	0	-0.0077	-0.0225
446.7	-0.0081	-0.0221	4.3657	1	nan	nan	nan	0	-0.0081	-0.0221
449.9	-0.0055	-0.0238	4.3737	1	nan	nan	nan	0	-0.0055	-0.0238
453.3	-0.0052	-0.0315	4.3943	1	nan	nan	nan	0	-0.0052	-0.0315
456.7	-0.0042	-0.0224	4.3551	1	nan	nan	nan	0	-0.0042	-0.0224
460.0	-0.0070	-0.0396	4.4306	1	nan	nan	nan	0	-0.0070	-0.0396
463.3	-0.0085	-0.0337	4.4290	1	nan	nan	nan	0	-0.0085	-0.0337
466.6	-0.0063	-0.0376	4.4417	1	nan	nan	nan	0	-0.0063	-0.0376
470.0	-0.0100	-0.0395	4.4413	1	nan	nan	nan	0	-0.0100	-0.0395
473.3	-0.0132	-0.0376	4.4317	1	nan	nan	nan	0	-0.0132	-0.0376
476.6	-0.0102	-0.0409	4.4571	1	nan	nan	nan	0	-0.0102	-0.0409
479.9	-0.0103	-0.0413	4.4384	1	nan	nan	nan	0	-0.0103	-0.0413
483.3	-0.0083	-0.0449	4.4614	1	nan	nan	nan	0	-0.0083	-0.0449
486.7	-0.0086	-0.0428	4.4621	1	nan	nan	nan	0	-0.0086	-0.0428
489.9	-0.0099	-0.0401	4.4477	1	nan	nan	nan	0	-0.0099	-0.0401
493.3	-0.0118	-0.0389	4.4358	1	nan	nan	nan	0	-0.0118	-0.0389
496.6	-0.0092	-0.0379	4.4375	1	nan	nan	nan	0	-0.0092	-0.0379
500.0	-0.0112	-0.0308	4.4219	1	nan	nan	nan	0	-0.0112	-0.0308
503.3	-0.0095	-0.0389	4.4514	1	nan	nan	nan	0	-0.0095	-0.0389
506.6	-0.0095	-0.0406	4.4497	1	nan	nan	nan	0	-0.0095	-0.0406
510.0	-0.0083	-0.0443	4.4574	1	nan	nan	nan	0	-0.0083	-0.0443
513.3	-0.0045	-0.0393	4.4514	1	nan	nan	nan	0	-0.0045	-0.0393
516.7	-0.0091	-0.0397	4.4500	1	nan	nan	nan	0	-0.0091	-0.0397
519.9	-0.0064	-0.0411	4.4574	1	nan	nan	nan	0	-0.0064	-0.0411
523.3	-0.0004	-0.0468	4.4763	1	nan	nan	nan	0	-0.0004	-0.0468
526.6	-0.0007	-0.0409	4.4478	1	nan	nan	nan	0	-0.0007	-0.0409
530.0	0.0185	-0.0485	4.4748	1	0.0437	-0.0237	4.2561	1	0.0311	-0.0361
533.2	0.0305	-0.0546	4.4928	1	0.0582	-0.0194	4.2646	1	0.0444	-0.0370
536.6	0.0436	-0.0554	4.4915	1	0.0745	-0.0210	4.2529	1	0.0591	-0.0382
540.0	0.0501	-0.0543	4.4877	1	0.0743	-0.0377	4.2528	1	0.0622	-0.0460
543.3	0.0538	-0.0558	4.4922	1	0.0816	-0.0340	4.2281	1	0.0677	-0.0449
546.6	0.0555	-0.0536	4.4959	1	0.0836	-0.0305	4.2621	1	0.0696	-0.0420
549.9	0.0611	-0.0518	4.4919	1	0.0915	-0.0354	4.2648	1	0.0763	-0.0436
553.3	0.0669	-0.0532	4.4853	1	0.0930	-0.0336	4.2400	1	0.0800	-0.0434
556.7	0.0678	-0.0565	4.4954	1	0.0967	-0.0311	4.2352	1	0.0823	-0.0438
559.9	0.0690	-0.0569	4.5054	1	0.0944	-0.0404	4.2562	1	0.0817	-0.0487
563.3	0.0676	-0.0581	4.5070	1	0.0913	-0.0276	4.2218	1	0.0795	-0.0428
566.6	0.0673	-0.0544	4.5164	1	0.0889	-0.0345	4.2442	1	0.0781	-0.0444
570.0	0.0673	-0.0518	4.5127	1	0.0914	-0.0312	4.2380	1	0.0794	-0.0415
573.3	0.0699	-0.0559	4.5210	1	0.0910	-0.0278	4.2315	1	0.0805	-0.0418
576.6	0.0697	-0.0514	4.4996	1	0.0933	-0.0348	4.2499	1	0.0815	-0.0431
579.9	0.0698	-0.0537	4.5034	1	0.0894	-0.0294	4.2491	1	0.0796	-0.0416
583.3	0.0703	-0.0526	4.4977	1	0.0929	-0.0323	4.2503	1	0.0816	-0.0425
586.7	0.0719	-0.0548	4.5049	1	0.0938	-0.0362	4.2498	1	0.0828	-0.0455
589.9	0.0696	-0.0566	4.5025	1	0.0888	-0.0276	4.2355	1	0.0792	-0.0421
593.3	0.0657	-0.0585	4.5170	1	0.0817	-0.0325	4.2376	1	0.0737	-0.0455
596.6	0.0556	-0.0589	4.5104	1	0.0729	-0.0360	4.2476	1	0.0642	-0.0475
600.0	0.0473	-0.0658	4.5128	1	0.0656	-0.0296	4.2806	1	0.0564	-0.0477
603.3	0.0423	-0.0655	4.5158	1	0.0597	-0.0309	4.2612	1	0.0510	-0.0482
606.6	0.0400	-0.0653	4.5107	1	0.0568	-0.0444	4.2556	1	0.0484	-0.0549
609.9	0.0393	-0.0680	4.5081	1	0.0596	-0.0381	4.2549	1	0.0494	-0.0530
613.3	0.0400	-0.0704	4.5094	1	0.0599	-0.0440	4.2660	1	0.0500	-0.0572
616.6	0.0351	-0.0697	4.5117	1	0.0584	-0.0382	4.2601	1	0.0467	-0.0539
619.9	0.0299	-0.0694	4.4974	1	0.0481	-0.0401	4.2623	1	0.0390	-0.0547
623.3	0.0251	-0.0746	4.5141	1	0.0499	-0.0305	4.2940	1	0.0375	-0.0526
626.6	0.0221	-0.0755	4.5165	1	0.0489	-0.0356	4.2985	1	0.0355	-0.0556
629.9	0.0210	-0.0754	4.5318	1	0.0398	-0.0330	4.3077	1	0.0304	-0.0542
633.3	0.0184	-0.0713	4.5296	1	0.0376	-0.0332	4.3123	1	0.0280	-0.0522
636.6	0.0161	-0.0738	4.5187	1	0.0337	-0.0326	4.3164	1	0.0249	-0.0532
640.0	0.0180	-0.0721	4.5146	1	0.0367	-0.0393	4.3301	1	0.0274	-0.0557
643.2	0.0208	-0.0730	4.5103	1	0.0392	-0.0297	4.3078	1	0.0300	-0.0513
646.6	0.0204	-0.0706	4.5193	1	0.0378	-0.0318	4.3061	1	0.0291	-0.0512
649.9	0.0183	-0.0732	4.5123	1	0.0362	-0.0399	4.3325	1	0.0272	-0.0565
653.3	0.0202	-0.0723	4.5136	1	0.0392	-0.0322	4.3076	1	0.0297	-0.0522
656.7	0.0180	-0.0753	4.5258	1	0.0377	-0.0335	4.3223	1	0.0279	-0.0544
659.9	0.0188	-0.0749	4.5329	1	0.0358	-0.0386	4.3392	1	0.0273	-0.0568
663.3	0.0210	-0.0739	4.5323	1	0.0378	-0.0410	4.3492	1	0.0294	-0.0575
666.6	0.0211	-0.0742	4.5361	1	0.0386	-0.0424	4.3456	1	0.0298	-0.0583
670.0	0.0219	-0.0749	4.5300	1	0.0370	-0.0369	4.3377	1	0.0294	-0.0559
673.2	0.0217	-0.0758	4.5343	1	0.0341	-0.0443	4.3481	1	0.0279	-0.0600
676.6	0.0223	-0.0730	4.5149	1	0.0360	-0.0410	4.3517	1	0.0292	-0.0570
679.9	0.0199	-0.0760	4.5308	1	0.0408	-0.0266	4.3183	1	0.0304	-0.0513
683.3	0.0196	-0.0746	4.5312	1	0.0380	-0.0421	4.3025	1	0.0288	-0.0584
686.6	0.0200	-0.0767	4.5251	1	0.0407	-0.0351	4.3234	1	0.0303	-0.0559
689.9	0.0218	-0.0753	4.5356	1	0.0384	-0.0278	4.3063	1	0.0301	-0.0516
693.3	0.0196	-0.0749	4.5396	1	0.0370	-0.0445	4.3029	1	0.0283	-0.0597
696.6	0.0213	-0.0742	4.5359	1	0.0337	-0.0417	4.3454	1	0.0275	-0.0580
699.9	0.0205	-0.0782	4.5513	1	0.0442	-0.0386	4.2827	1	0.0323	-0.0584
703.2	0.0201	-0.0702	4.5220	1	0.0385	-0.0467	4.3060	1	0.0293	-0.0585
706.6	0.0219	-0.0708	4.5285	1	0.0401	-0.0479	4.3113	1	0.0310	-0.0593
709.9	0.0207	-0.0702	4.5295	1	0.0376	-0.0426	4.3070	1	0.0291	-0.0564
713.2	0.0211	-0.0686	4.5271	1	0.0378	-0.0467	4.3101	1	0.0294	-0.0576
716.6	0.0179	-0.0691	4.5242	1	0.0402	-0.0477	4.3013	1	0.0290	-0.0584
719.9	0.0198	-0.0698	4.5267	1	0.0387	-0.0466	4.3135	1	0.0293	-0.0582
723.3	0.0209	-0.0693	4.5351	1	0.0410	-0.0465	4.3053	1	0.0309	-0.0579
726.6	0.0193	-0.0667	4.5320	1	0.0371	-0.0471	4.3077	1	0.0282	-0.0569
729.9	0.0192	-0.0719	4.5440	1	0.0393	-0.0390	4.3168	1	0.0292	-0.0554
733.2	0.0192	-0.0690	4.5431	1	0.0379	-0.0456	4.2961	1	0.0285	-0.0573
736.6	0.0195	-0.0684	4.5441	1	0.0394	-0.0408	4.3105	1	0.0294	-0.0546
740.0	0.0189	-0.0704	4.5511	1	0.0403	-0.0408	4.3074	1	0.0296	-0.0556
743.2	0.0183	-0.0670	4.5369	1	0.0445	-0.0297	4.2913	1	0.0314	-0.0483
746.6	0.0175	-0.0641	4.5354	1	0.0404	-0.0341	4.3013	1	0.0290	-0.0491
749.9	0.0187	-0.0707	4.5452	1	0.0381	-0.0195	4.3054	1	0.0284	-0.0451
753.3	0.0201	-0.0684	4.5374	1	0.0442	-0.0321	4.2800	1	0.0322	-0.0502
756.6	0.0183	-0.0677	4.5385	1	0.0385	-0.0188	4.3264	1	0.0284	-0.0433
759.9	0.0183	-0.0692	4.5515	1	0.0358	-0.0240	4.3464	1	0.0271	-0.0466
763.3	0.0186	-0.0694	4.5566	1	0.0413	-0.0387	4.3074	1	0.0299	-0.0541
766.6	0.0174	-0.0661	4.5490	1	0.0430	-0.0348	4.2959	1	0.0302	-0.0505
770.0	0.0180	-0.0680	4.5500	1	0.0378	-0.0410	4.3103	1	0.0279	-0.0545
773.2	0.0172	-0.0652	4.5513	1	0.0384	-0.0407	4.3144	1	0.0278	-0.0529
776.6	0.0165	-0.0650	4.5382	1	0.0392	-0.0400	4.3172	1	0.0278	-0.0525
780.0	0.0181	-0.0655	4.5516	1	0.0390	-0.0355	4.3373	1	0.0286	-0.0505
783.3	0.0182	-0.0656	4.5500	1	0.0405	-0.0324	4.3451	1	0.0293	-0.0490
786.6	0.0170	-0.0641	4.5434	1	0.0426	-0.0425	4.3394	1	0.0298	-0.0533
789.9	0.0167	-0.0629	4.5529	1	0.0436	-0.0466	4.3351	1	0.0301	-0.0548
793.3	0.0162	-0.0642	4.5573	1	0.0459	-0.0313	4.3074	1	0.0310	-0.0478
796.6	0.0163	-0.0626	4.5454	1	0.0425	-0.0372	4.3381	1	0.0294	-0.0499
799.9	0.0160	-0.0643	4.5466	1	0.0424	-0.0363	4.3248	1	0.0292	-0.0503
803.2	0.0174	-0.0637	4.5514	1	0.0436	-0.0227	4.2952	1	0.0305	-0.0432
806.6	0.0172	-0.0607	4.5494	1	0.0468	-0.0287	4.3125	1	0.0320	-0.0447
810.0	0.0171	-0.0612	4.5417	1	0.0448	-0.0298	4.3141	1	0.0309	-0.0455
813.2	0.0176	-0.0636	4.5413	1	0.0404	-0.0321	4.3403	1	0.0290	-0.0479
816.6	0.0183	-0.0642	4.5442	1	0.0418	-0.0316	4.3228	1	0.0300	-0.0479
819.9	0.0182	-0.0630	4.5456	1	0.0384	-0.0219	4.2986	1	0.0283	-0.0425
823.3	0.0179	-0.0603	4.5486	1	0.0434	-0.0186	4.3057	1	0.0306	-0.0395
826.5	0.0185	-0.0608	4.5484	1	0.0409	-0.0128	4.2841	1	0.0297	-0.0368
829.9	0.0200	-0.0626	4.5516	1	0.0412	-0.0169	4.2872	1	0.0306	-0.0398
833.3	0.0177	-0.0688	4.5564	1	0.0414	-0.0145	4.2747	1	0.0295	-0.0417
836.6	0.0201	-0.0630	4.5488	1	0.0448	-0.0177	4.2939	1	0.0325	-0.0403
840.0	0.0188	-0.0619	4.5496	1	0.0408	-0.0239	4.3183	1	0.0298	-0.0429
843.2	0.0196	-0.0614	4.5450	1	0.0425	-0.0237	4.3313	1	0.0310	-0.0425
846.6	0.0174	-0.0614	4.5481	1	0.0423	-0.0227	4.3207	1	0.0298	-0.0421
849.9	0.0173	-0.0616	4.5484	1	0.0376	-0.0248	4.3363	1	0.0274	-0.0432
853.3	0.0204	-0.0600	4.5417	1	0.0384	-0.0263	4.3200	1	0.0294	-0.0432
856.6	0.0203	-0.0612	4.5370	1	0.0395	-0.0182	4.3175	1	0.0299	-0.0397
859.9	0.0187	-0.0592	4.5342	1	0.0370	-0.0225	4.3334	1	0.0278	-0.0409
863.3	0.0203	-0.0606	4.5342	1	0.0373	-0.0259	4.3240	1	0.0288	-0.0432
866.6	0.0214	-0.0620	4.5459	1	0.0365	-0.0376	4.3497	1	0.0290	-0.0498
869.9	0.0206	-0.0620	4.5416	1	0.0350	-0.0322	4.3426	1	0.0278	-0.0471
873.2	0.0199	-0.0598	4.5472	1	0.0352	-0.0368	4.3354	1	0.0276	-0.0483
876.6	0.0199	-0.0584	4.5379	1	0.0374	-0.0349	4.3388	1	0.0287	-0.0467
880.0	0.0201	-0.0581	4.5381	1	0.0406	-0.0242	4.3231	1	0.0303	-0.0412
883.2	0.0205	-0.0574	4.5441	1	0.0428	-0.0245	4.3159	1	0.0316	-0.0410
886.6	0.0182	-0.0570	4.5488	1	0.0429	-0.0185	4.3020	1	0.0306	-0.0377
889.9	0.0206	-0.0579	4.5376	1	0.0415	-0.0190	4.3005	1	0.0311	-0.0385
893.3	0.0212	-0.0586	4.5552	1	0.0425	-0.0128	4.2836	1	0.0318	-0.0357
896.6	0.0226	-0.0555	4.5513	1	0.0423	-0.0047	4.2672	1	0.0325	-0.0301
899.9	0.0181	-0.0595	4.5562	1	0.0413	-0.0112	4.2861	1	0.0297	-0.0354
903.2	0.0190	-0.0586	4.5548	1	0.0441	-0.0183	4.3064	1	0.0316	-0.0384
906.6	0.0175	-0.0601	4.5557	1	0.0424	-0.0233	4.3261	1	0.0299	-0.0417
909.9	0.0168	-0.0594	4.5440	1	0.0402	-0.0338	4.3493	1	0.0285	-0.0466
913.2	0.0180	-0.0578	4.5470	1	0.0428	-0.0271	4.3291	1	0.0304	-0.0424
916.6	0.0169	-0.0578	4.5502	1	0.0395	-0.0333	4.3370	1	0.0282	-0.0456
919.9	0.0167	-0.0546	4.5484	1	0.0396	-0.0196	4.3066	1	0.0281	-0.0371
923.3	0.0164	-0.0532	4.5406	1	0.0417	-0.0300	4.3416	1	0.0290	-0.0416
926.6	0.0161	-0.0496	4.5384	1	0.0387	-0.0235	4.3627	1	0.0274	-0.0366
929.9	0.0167	-0.0551	4.5486	1	0.0372	-0.0206	4.3170	1	0.0270	-0.0379
933.3	0.0176	-0.0577	4.5556	1	0.0412	-0.0167	4.3037	1	0.0294	-0.0372
936.6	0.0177	-0.0562	4.5565	1	0.0429	-0.0034	4.2608	1	0.0303	-0.0298
939.9	0.0202	-0.0562	4.5663	1	0.0453	-0.0132	4.2954	1	0.0327	-0.0347
943.2	0.0207	-0.0571	4.5534	1	0.0447	-0.0255	4.3279	1	0.0327	-0.0413
946.6	0.0154	-0.0579	4.5565	1	0.0453	-0.0211	4.2955	1	0.0303	-0.0395
949.9	0.0160	-0.0579	4.5648	1	0.0462	-0.0301	4.2857	1	0.0311	-0.0440
953.2	0.0178	-0.0583	4.5701	1	0.0412	-0.0431	4.3128	1	0.0295	-0.0507
956.6	0.0146	-0.0557	4.5557	1	0.0398	-0.0268	4.3441	1	0.0272	-0.0413
959.9	0.0156	-0.0535	4.5583	1	0.0391	-0.0171	4.3539	1	0.0273	-0.0353
963.3	0.0156	-0.0524	4.5684	1	0.0380	-0.0268	4.3310	1	0.0268	-0.0396
966.5	0.0167	-0.0513	4.5600	1	0.0427	-0.0106	4.2740	1	0.0297	-0.0310
969.9	0.0164	-0.0528	4.5624	1	0.0438	-0.0130	4.2815	1	0.0301	-0.0329
